st_name,year,ac_no,ac_name,ac_type,cand_name,cand_sex,partyname,partyabbre,totvotpoll,electors
Bihar,2000.0,119,Simri-Bakhtiarpur,GEN,Anita Devi,F,Bhartiya Jana Congress (Rashtriya),BJC(R),249.0,178708
Bihar,2010.0,205,Bhabua,GEN,Subas Prasad,,All India Babu Jagjivan Ram Saheb National Congress,AIBJRSNC,5054.0,206799
Bihar,2000.0,130,Araria,GEN,M. Rahman,M,Communist Party Of India,CPI,2568.0,179707
Bihar,1995.0,246,Ghosi,GEN,Sheodani Singh,M,Independent,IND,137.0,172556
Bihar,1985.0,5,Sikta,GEN,Surat Narain Choudhury,M,Independent,IND,138.0,123300
Bihar,1990.0,103,Balia,GEN,Chandra Knat Jha,M,Independents,IND,162.0,160525
Bihar,1980.0,231,Chainpur,GEN,Kishor Prasad,M,Independents,IND,7078.0,106735
Bihar,1995.0,83,Madhepur,GEN,Pramod Narain Thakur,M,Bhartiya Pragatisheel Party,BPP,2943.0,182436
Bihar,1980.0,72,Pupri,GEN,Madan Mohan Mishra,M,Independents,IND,278.0,140447
Bihar,1990.0,319,Daltonganj,GEN,Kailash Ranjan,M,Independents,IND,633.0,170820
Bihar,1995.0,280,Tundi,GEN,Uday Kumar Singh,M,Indian National Congress,INC,26541.0,171415
Bihar,2000.0,240,Obra,GEN,Ram Naresh Singh,M,Rashtriya Janata Dal,RJD,24684.0,190594
Bihar,2000.0,217,Shahpur,GEN,Abhay Kumar Ojha,M,Revolutionary Socialist Party,RSP,259.0,186422
Bihar,1995.0,15,Ghorasahan,GEN,Sanjay Kumar,M,Independent,IND,247.0,173512
Bihar,1995.0,182,Chautham,GEN,Arun Keshari,M,Independent,IND,8754.0,171344
Bihar,2010.0,207,Chenari,SC,Murari Prasad Gautam,,Indian National Congress,INC,21390.0,237704
Bihar,1990.0,152,Maheshpur,ST,Som Murmu,M,Hul Jharkhand,HJD,944.0,129166
Bihar,1977.0,63,Minapur,GEN,Nagendra Pd. Singh,M,Janata Party,JNP,16363.0,111000
Bihar,1990.0,164,Mahagama,GEN,Suresh Pd. Yadav,M,Communist Party Of India,CPI,18188.0,169180
Bihar,2005.0,41,Chapra,GEN,Birendra Kumar Yadav,M,Samajwadi Party,SP,563.0,236425
Bihar,1990.0,12,Motihari,GEN,Ramji Prasad Sharma,M,Independents,IND,2078.0,184783
Bihar,1995.0,48,Jandaha,GEN,Lal Mohan Rai,M,Independent,IND,195.0,174508
Bihar,1980.0,59,Muzaffarpur,GEN,Prabhat Singh,M,Independents,IND,62.0,153675
Bihar,1995.0,13,Adapur,GEN,Manoj Kumar Singh,M,Independent,IND,122.0,180648
Bihar,1985.0,237,Deo,SC,Triveni Ram,M,Independent,IND,1156.0,129862
Bihar,1995.0,185,Monghyr,GEN,Devendra Yadav,M,Independent,IND,266.0,196943
Bihar,2000.0,228,Ramgarh,GEN,Bijendra Prasad,M,Samajwadi Party,SP,2176.0,170872
Bihar,2010.0,42,Pipra,GEN,Narayan Mandal,,Shivsena,SHS,1997.0,211456
Bihar,1990.0,321,Bhawanathpur,GEN,Kanhaiya Prajapati,M,Independents,IND,559.0,165788
Bihar,1977.0,40,Jalalpur,GEN,Indradeo Yadav,M,Independents,IND,2610.0,115287
Bihar,2000.0,233,Chenari,SC,Jawahar Paswan,M,Independent,IND,6767.0,201150
Bihar,1980.0,184,Alauli,SC,Maheshwar Mochi,M,Communist Party Of India (Marxist),CPM,9981.0,107749
Bihar,2000.0,237,Deo,SC,Raghuni Ram Shastri,M,Shoshit Samaj Dal,SSD,566.0,175064
Bihar,2005.0,48,Jandaha,GEN,Pramod Kumar Pandit,M,Independent,IND,3831.0,214556
Bihar,1995.0,24,Gopalganj,GEN,Sadanand Singh,M,Samata Party,SAP,1690.0,196663
Bihar,1985.0,32,Ziradei,GEN,Mahatma Singh,M,Independent,IND,322.0,126492
Bihar,2005.0,47,Mahnar,GEN,Dhirendra Kumar Singh,M,Independent,IND,2178.0,201578
Bihar,1995.0,290,Jugsalai,SC,Bibhisan Birnate,M,Samata Party,SAP,1220.0,198632
Bihar,2000.0,239,Rafiganj,GEN,Thakur Sanjay Kumar Singh Chouhan,M,Indian National Congress,INC,2661.0,171193
Bihar,1980.0,115,Kumarkhand,SC,Ram Charitra Paswan,M,Independents,IND,1384.0,119949
Bihar,1990.0,322,Bishrampur,GEN,Salim Ray,M,Independents,IND,346.0,154506
Bihar,1980.0,280,Tundo,GEN,Pradip Kumar Tiwary,M,Independents,IND,632.0,110936
Bihar,1990.0,221,Dumraon,GEN,Laxman Chowdhary,M,Independents,IND,176.0,192978
Bihar,1980.0,143,Kadwa,GEN,Mangan Insan,M,Independents,IND,28149.0,99730
Bihar,2005.0,38,Taraiya,GEN,Sardha Ray,M,Independent,IND,1391.0,191011
Bihar,1977.0,115,Kumarkhand,SC,Domi Paswan,M,Independents,IND,1714.0,105332
Bihar,2010.0,133,Samastipur,GEN,Saroj Kumar Sinha,,Independent,IND,2975.0,211653
Bihar,2000.0,261,Hisua,GEN,Janardan Singh,M,Bhartiya Jana Congress (Rashtriya),BJC(R),11688.0,173878
Bihar,1985.0,153,Sikaripara,ST,Kishan Mal Paharia,M,Independent,IND,762.0,119382
Bihar,1985.0,117,Saharsa,GEN,Radha Krishna Yadav,M,Independent,IND,242.0,152301
Bihar,1985.0,320,Garhwa,GEN,Yugal Kishore Pandey,M,Indian National Congress,INC,12349.0,127110
Bihar,1995.0,77,Babubarhi,GEN,Ram Briksha Yadav,M,Independent,IND,333.0,163920
Bihar,1990.0,209,Danapur,GEN,Badri Rai,M,Independents,IND,164.0,175844
Bihar,2005.0,138,Kasba,GEN,Vidhyanand Mehta,M,Samata Party,SAP,2092.0,227263
Bihar,1990.0,206,Patna West,GEN,Rohan Bhagat,M,Independents,IND,53.0,274909
Bihar,1985.0,237,Deo,SC,Narendra Ram,M,Independent,IND,169.0,129862
Bihar,2000.0,91,Jale,GEN,Md. Moqim,M,Independent,IND,225.0,183071
Bihar,1990.0,141,Barari,GEN,Pirthwi Chandra Mistry,M,Independents,IND,383.0,137931
Bihar,1990.0,265,Simaria,SC,Bhagwan Pas.,M,Independents,IND,1058.0,149903
Bihar,1990.0,133,Bahadurganj,GEN,Abdul Qudus,M,Independents,IND,986.0,143927
Bihar,1980.0,227,Dinara,GEN,Yamuna Singh,M,Independents,IND,67.0,121231
Bihar,1980.0,277,Gomia,GEN,Mumtaz Ahmed,M,Independents,IND,684.0,103321
Bihar,1995.0,311,Kolebira,ST,Basant Kumar Longa,M,Jharkhand Mukti Morcha,JMM,28829.0,134318
Bihar,1977.0,239,Rafiganj,GEN,Md. Hussain Ansari,M,Janata Party,JNP,15881.0,105352
Bihar,2000.0,282,Sindri,GEN,Shri Kumar Sengupta,M,Communist Party Of India (Marxist),CPM,4178.0,208290
Bihar,1985.0,92,Hayaghat,GEN,Umadhar Prasad Singh,M,Independent,IND,13539.0,116075
Bihar,1977.0,171,Sultanganj,GEN,Naresh Kumar,M,Independents,IND,319.0,119882
Bihar,1990.0,243,Kurtha,GEN,Arvind Sharma,M,Independents,IND,9.0,163415
Bihar,1980.0,61,Gaighatti,GEN,Ram Babu Singh,M,Indian National Congress (U),INC(U),6728.0,127640
Bihar,1995.0,59,Muzaffarpur,GEN,Sivhari Agrawal,M,Independent,IND,26.0,227199
Bihar,2000.0,309,Mandar,ST,Martha Khalko Alias Maria Khalko,F,Communist Party Of India,CPI,1735.0,195479
Bihar,1980.0,75,Harlakhi,GEN,Jiweswar Jha,M,Independents,IND,395.0,119938
Bihar,1995.0,221,Dumraon,GEN,Tej Pratap Singh,M,Samajwadi Janata Party (Rashtriya),SJP(R),910.0,173191
Bihar,2000.0,185,Monghyr,GEN,Devendra Prasad Yadav,M,Indian National Congress,INC,3423.0,203940
Bihar,1995.0,60,Bochaha,SC,Videshi Ram,M,Independent,IND,161.0,177658
Bihar,1977.0,287,Baharagora,GEN,Kaushik Kumar Sarkar,M,Independents,IND,226.0,99099
Bihar,2005.0,95,Samastipur,GEN,Umesh Kumar,M,Communist Party of India (Marxist-Leninist) (Liberation),CPI(ML)(L),2221.0,248442
Bihar,1995.0,190,Lakhisarai,GEN,Deepak Singh,M,Independent,IND,316.0,194770
Bihar,2005.1,52,Vaishali,GEN,Anjani Sinha,F,Lok Jan Shakti Party,LJP,11692.0,200725
Bihar,1985.0,135,Kishanganj,GEN,Shibnath Prasad,M,Independent,IND,126.0,141352
Bihar,1995.0,129,Forbesganj,GEN,Yoganand Jha,M,Independent,IND,1006.0,187089
Bihar,1995.0,197,Islampur,GEN,Ram Jivan Singh,M,Independent,IND,180.0,191853
Bihar,1985.0,232,Sasaram,GEN,Ishrail Khan,M,Independent,IND,150.0,158959
Bihar,1995.0,38,Taraiya,GEN,Rajmani Prasad,M,Independent,IND,117.0,148349
Bihar,2000.0,209,Dinapur,GEN,Shashi Shekhar Prasad,M,Indian National Congress,INC,1167.0,200488
Bihar,1985.0,212,Bikram,GEN,Hiradyanand Pandey,M,Independent,IND,72.0,133524
Bihar,1990.0,322,Bishrampur,GEN,Jagdeo Sharma,M,Independents,IND,11500.0,154506
Bihar,1990.0,76,Khajauli,SC,Ramwshwar Paswan,M,Independents,IND,54.0,161004
Bihar,1990.0,81,Phulparas,GEN,Ashok Kumar,M,Independents,IND,31.0,165683
Bihar,1995.0,226,Bikramganj,GEN,Raj Keshwar Singh,M,Independent,IND,70.0,191460
Bihar,1985.0,226,Bikramganj,GEN,Sudama Singh,M,Independent,IND,47.0,151273
Bihar,1990.0,216,Arrah,GEN,Parija Khatun,M,Independents,IND,38.0,200141
Bihar,1985.0,185,Monghyr,GEN,Hari Charan Sharma,M,Independent,IND,67.0,154262
Bihar,1977.0,70,Sonbarsa,GEN,Chandeshwari Prasad,M,Independents,IND,102.0,115958
Bihar,1980.0,131,Sikti,GEN,Shital Pd. Gupta,M,Indian National Congress (I),INC(I),35867.0,135272
Bihar,1977.0,68,Bathnaha,GEN,Bhuneshwar Singh,M,Independents,IND,139.0,128157
Bihar,1990.0,224,Sahar,SC,Kapil Muni Ram,M,Independents,IND,225.0,162097
Bihar,2010.0,156,Bhagalpur,GEN,Bijai Kumar Mandal,,Independent,IND,1466.0,272275
Bihar,1985.0,53,Paru,GEN,Shyam Kumar Singh,M,Independent,IND,501.0,141386
Bihar,1985.0,234,Nokha,GEN,Hari Prasad Singh,M,Indian Conress (J),ICJ,86.0,133683
Bihar,1995.0,115,Kumarkhand,SC,Goutam Kumar,M,Independent,IND,735.0,151381
Bihar,2010.0,74,Sonbarsa,SC,Indu Devi,,Independent,IND,1214.0,229264
Bihar,1995.0,89,Darbhanga,GEN,Ratan Kumar Kumar,M,Independent,IND,78.0,169661
Bihar,1995.0,32,Ziradei,GEN,M. Sahabuddin,M,Janata Dal,JD,42710.0,158591
Bihar,1990.0,161,Jama,ST,Prome Murmu,M,Independents,IND,2307.0,134102
Bihar,1990.0,107,Bachhwara,GEN,Bhubneshwer Rai,M,Independents,IND,42.0,159890
Bihar,2005.0,181,Chandi,GEN,Ramshish Prasad,M,Independent,IND,391.0,174723
Bihar,2010.0,27,Bajpatti,GEN,Neyaz Ahmad Siddiqee,,Communist Party of India (Marxist-Leninist) (Liberation),CPI(ML)(L),1389.0,242897
Bihar,2000.0,35,Manjhi,GEN,Rampukar Sah,M,Communist Party Of India (Marxist-Lenninist) (Liberation),CPI(ML)(L),447.0,165958
Bihar,2005.0,190,Patna East,GEN,Md. Murshid Ali,M,National Loktantrik Party,NLP,246.0,282807
Bihar,1985.0,3,Ramnagar,GEN,Suresh Prasad,M,Independent,IND,303.0,122215
Bihar,2000.0,276,Dumri,GEN,Allauddin Ansari,M,Jharkhand People'S Party,JKPP,689.0,172819
Bihar,1990.0,183,Khagaria,GEN,Kamleshwari Prasad,M,Independents,IND,259.0,158563
Bihar,2000.0,17,Pipra,SC,Nand Lal Chowdhary,M,Indian National Congress,INC,10077.0,163512
Bihar,2005.1,41,Chapra,GEN,Raghubansh Prasad Singh,M,Independent,IND,452.0,225881
Bihar,1990.0,226,Bikramganj,GEN,Shri Ram Singh,M,Independents,IND,237.0,177449
Bihar,1990.0,243,Kurtha,GEN,Jawahar Lal Arwaliv,M,Bharatiya Krishi Udyog Sangh,BKUS,39.0,163415
Bihar,1977.0,63,Minapur,GEN,Gajendra Sahni,M,Independents,IND,348.0,111000
Bihar,1980.0,258,Rajauli,SC,Babu Lal,M,Bharatiya Janata Party,BJP,23475.0,141226
Bihar,1985.0,255,Fatehpur,SC,Munshi Manjhi,M,Independent,IND,698.0,140811
Bihar,1990.0,310,Sisai,ST,Dahru Oraon,M,Communist Party Of India,CPI,2823.0,139416
Bihar,1990.0,319,Daltonganj,GEN,Satish Chandra Mishra,M,All India Forward Bloc,FBL,114.0,170820
Bihar,1977.0,139,Purnea,GEN,Umesh Kumar Singh,M,Independents,IND,871.0,106808
Bihar,1990.0,269,Hazaribagh,GEN,K.D. Keshari,M,Independents,IND,56.0,183525
Bihar,2000.0,24,Gopalganj,GEN,Ramchandra Yadav,M,Bahujan Samaj Party,BSP,8601.0,202600
Bihar,1990.0,160,Dumka,ST,Aruna Hansda,F,Independents,IND,102.0,151067
Bihar,1995.0,89,Darbhanga,GEN,Mokim Mohammad,M,Independent,IND,53.0,169661
Bihar,1995.0,59,Muzaffarpur,GEN,Keshav Kumar Thakur,M,Independent,IND,22.0,227199
Bihar,1985.0,135,Kishanganj,GEN,Ram Jaleswer,M,Independent,IND,84.0,141352
Bihar,2005.0,148,Colgong,GEN,Mahesh Prashad Mandal,M,Independent,IND,1548.0,249383
Bihar,1990.0,203,Bakhtiarpur,GEN,Ramkirt Singh,M,Independents,IND,230.0,180543
Bihar,2005.0,64,Runisaidpur,GEN,Ashok Sah,M,Communist Party of India (Marxist-Leninist) (Liberation),CPI(ML)(L),1060.0,219504
Bihar,1995.0,111,Kishunpur,GEN,Saryug Prasad Mandal,M,Independent,IND,904.0,163451
Bihar,2010.0,23,Riga,GEN,Gonaur Das,,Samajwadi Party,SP,812.0,229978
Bihar,1990.0,171,Sultanganj,SC,Fanindra Choudhary,M,Janata Dal,JD,38593.0,189170
Bihar,1990.0,153,Sikaripara,ST,Rasik Marandi,M,Muslim League,MUL,1345.0,144344
Bihar,1995.0,178,Jhajha,GEN,Vasuki Singh,M,Independent,IND,126.0,160623
Bihar,2000.0,248,Konch,GEN,Sachitanand,M,Independent,IND,114.0,186283
Bihar,2005.0,196,Sandesh,GEN,Rameshwar Prasad,M,Communist Party of India (Marxist-Leninist) (Liberation),CPI(ML)(L),33834.0,215807
Bihar,2000.0,147,Rajmahal,GEN,Jalal Ansari,M,Independent,IND,192.0,197497
Bihar,2005.1,201,Buxar,GEN,Prof. Sukhda Pandey,F,Bharatiya Janata Party,BJP,45165.0,207775
Bihar,2010.0,95,Kanti,GEN,Chandeshwar Rai,,Janata Dal (Secular),JD(S),546.0,205660
Bihar,1990.0,60,Bochaha,SC,Hemant Kumar,M,Indian Peoples Front,IPF,5029.0,156621
Bihar,2000.0,285,Jharia,GEN,Bacha Singh,M,Samata Party,SAP,56401.0,242174
Bihar,1977.0,87,Baheri,GEN,Parmanad Thakur,M,Independents,IND,8661.0,118541
Bihar,1980.0,1,Dhanaha,GEN,Hardeo Prasad,M,Indian National Congress (I),INC(I),14535.0,94219
Bihar,1977.0,52,Vaishali,GEN,Lalitesh Pd. Shahi,M,Indian National Congress,INC,11475.0,113500
Bihar,2000.0,274,Gandey,GEN,Laxaman Swarnkar,M,Bharatiya Janata Party,BJP,26457.0,166734
Bihar,1995.0,78,Madhubani,GEN,Pramod Gami,M,Independent,IND,119.0,194771
Bihar,1995.0,89,Darbhanga,GEN,Ajimuddin Mohammad,M,Independent,IND,88.0,169661
Bihar,1990.0,210,Maner,GEN,Suryabhan Prasad,M,Independents,IND,156.0,164408
Bihar,1995.0,37,Masrakh,GEN,Mosafir Singh,M,Independent,IND,207.0,157525
Bihar,1980.0,78,Madhubani,GEN,Havid Ansari,M,Independents,IND,635.0,138772
Bihar,2000.0,121,Sonbarsa,GEN,Rajesh Kedia,M,Independent,IND,674.0,196585
Bihar,2010.0,4,Bagaha,GEN,Rajat Kumar Srivastva,,Samajwadi Janata Party (Rashtriya),SJPR,1503.0,230155
Bihar,2005.0,146,Manihari,GEN,Dhaneswer Mandal,M,Independent,IND,559.0,164514
Bihar,1995.0,50,Mahua,SC,Bipin Sinha,M,Bharatiya Janata Party,BJP,2261.0,166065
Bihar,1995.0,200,Harnaut,GEN,Nitish Kumar,M,Samata Party,SAP,40079.0,163304
Bihar,2010.0,64,Kadwa,GEN,Murli Kumar Mandal,,Independent,IND,1048.0,200887
Bihar,1985.0,226,Bikramganj,GEN,Syam Bihari Singh,M,Independent,IND,199.0,151273
Bihar,1985.0,188,Jamui,GEN,Nirmal Kumar,M,Independent,IND,170.0,152260
Bihar,2005.0,224,Arwal,GEN,Dharmendra Singh,M,Independent,IND,675.0,209660
Bihar,1995.0,243,Kurtha,GEN,Shaligram Singh,M,Independent,IND,96.0,173259
Bihar,2000.0,197,Islampur,GEN,Naresh Yadav,M,Rashtriya Janata Dal,RJD,27705.0,205290
Bihar,1977.0,179,Tarapur,GEN,Jafar Hasan,M,Independents,IND,3470.0,102093
Bihar,2000.0,102,Hasanpur,GEN,Gajendra Prasad Himansu,M,Janata Dal (United),JD(U),51273.0,176013
Bihar,1980.0,206,Patna West,GEN,Awadh Kumar Singh,M,Janata Party (Jp),JNP(JP),2833.0,208942
Bihar,1977.0,153,Sikaripara,ST,Babulal Kisku,M,Janata Party,JNP,12831.0,96586
Bihar,2005.0,8,Bettiah,GEN,Aditya Ranjan Singh,M,Indian Justice Party,IJP,1057.0,264754
Bihar,2005.0,139,Purnea,GEN,Md. Aashique Rahmani,M,Independent,IND,669.0,230411
Bihar,2000.0,122,Kishanganj,GEN,Md. Abdul Satar,M,Janata Dal (United),JD(U),25214.0,153329
Bihar,1980.0,68,Bathnaha,GEN,Ram Bali Prasad Sah,M,Independents,IND,624.0,146441
Bihar,2000.0,12,Motihari,GEN,Rama Devi,F,Rashtriya Janata Dal,RJD,78657.0,216227
Bihar,2010.0,217,Ghosi,GEN,Ajit Kumar,,Nationalist Congress Party,NCP,2180.0,206748
Bihar,1995.0,114,Chhatapur,SC,Chakradhar Sada,M,Independent,IND,653.0,146415
Bihar,1995.0,267,Ramgarh,GEN,Ganesh Prasad,M,Independent,IND,220.0,192620
Bihar,1990.0,67,Sitamarhi,GEN,Shobhakant Thakur,M,Independents,IND,206.0,188289
Bihar,1995.0,196,Nalanda,GEN,Sunila Devi,F,Independent,IND,55.0,180195
Bihar,1990.0,284,Dhanbad,GEN,Rajesh Ku. Singh,M,Independents,IND,107.0,239371
Bihar,1985.0,136,Amour,GEN,Chandra Shekhar Jha,M,Janta Party,JNP,11562.0,120235
Bihar,1985.0,33,Maharajganj,GEN,Sribhagwan Singh,M,Independent,IND,124.0,145500
Bihar,1977.0,250,Gaya Town,GEN,Yogendra Singh,M,Independents,IND,148.0,111282
Bihar,1985.0,294,Seraikella,ST,Guru Charan Manjhi,M,Independent,IND,601.0,126446
Bihar,1990.0,253,Bodh Gaya,SC,Bigan Manjhi,M,Independents,IND,78.0,137436
Bihar,1995.0,164,Mahagama,GEN,Amal Kumar Jha,M,Independent,IND,203.0,202431
Bihar,1995.0,248,Konch,GEN,Manoj Kumar Singh,M,Independent,IND,64.0,182341
Bihar,1985.0,25,Barauli,GEN,Manuddin Mian,M,Janta Party,JNP,3523.0,124668
Bihar,2010.0,46,Narpatganj,GEN,Sitanshu Shekhar Pintu,,Janata Dal (Secular),JD(S),1187.0,237915
Bihar,1990.0,53,Paru,GEN,Asharfi Singh Basanpuri,M,Independents,IND,48.0,177037
Bihar,2005.0,63,Minapur,GEN,Lalli Devi,M,Samajwadi Party,SP,863.0,205536
Bihar,2010.0,213,Karakat,GEN,Surendra Pandey,,Bharat Vikas Morcha,BVM,2051.0,261872
Bihar,2005.0,187,Masaurhi,GEN,Arun Kumar Sharma,M,Independent,IND,694.0,236115
Bihar,1995.0,201,Mokameh,GEN,Subodh Kumar Singh Rathur,M,Samajwadi Party,SP,436.0,194075
Bihar,1977.0,266,Barkagaon,GEN,Ramendra Kumar,M,Communist Party Of India,CPI,16505.0,105840
Bihar,1990.0,139,Purnea,GEN,Prem Kumar Verma,M,Independents,IND,758.0,165990
Bihar,1980.0,172,Amarpur,GEN,Nand Kishor Singh,M,Janata Party (Jp),JNP(JP),3865.0,126549
Bihar,1995.0,304,Silli,GEN,Arun Kumar Kashyap,M,Jharkhand Mukti Morcha,JMM,2124.0,143017
Bihar,2005.0,196,Sandesh,GEN,Mamta Kuwar,M,Jawan Kisan Morcha,JKM,581.0,215807
Bihar,1977.0,200,Harnaut,GEN,Yogendra Singh,M,Independents,IND,410.0,110420
Bihar,1977.0,242,Arwal,GEN,Rang Bahadur Singh,M,Independents,IND,276.0,123389
Bihar,1980.0,324,Hussainabad,GEN,Zafruddin,M,Independents,IND,797.0,106678
Bihar,1990.0,250,Gaya Town,GEN,Tarni Prasad Singh,M,All India Forward Bloc,FBL,75.0,174844
Bihar,2010.0,13,Harsidhi,SC,Suresh Kumar,,Independent,IND,3353.0,187089
Bihar,2010.0,211,Nokha,GEN,Shobha Singh,,Independent,IND,951.0,230538
Bihar,1977.0,142,Katihar,GEN,Raj Kishare Prasad Singh,M,Communist Party Of India,CPI,6684.0,100616
Bihar,2005.0,31,Darauli,GEN,Sri Lakhi Chand Prasad Yadav,M,Bahujan Samaj Party,BSP,1806.0,183726
Bihar,1995.0,144,Barsoi,GEN,Mo. Taiyab,M,Independent,IND,1074.0,175021
Bihar,1990.0,179,Tarapur,GEN,Kaushalaya Devi,F,Janata Dal,JD,15547.0,165603
Bihar,1990.0,44,Sonepur,GEN,Anil Koo Singh,M,Independents,IND,108.0,155071
Bihar,1985.0,311,Kolebira,ST,Munu Baraik,M,Independent,IND,518.0,105073
Bihar,2005.0,142,Katihar,GEN,Jayant Kumar Das,M,Independent,IND,1253.0,237251
Bihar,2010.0,177,Harnaut,GEN,Chandra Uday Kumar,,Independent,IND,1406.0,242011
Bihar,1990.0,109,Bakhri,SC,Shayam Sunder Paswan,M,Akhil Bharatiya Jana Sangh,BJS,1729.0,141640
Bihar,1990.0,299,Chakradharpur,ST,Bahadur Uroun,M,Jharkhand Mukti Morcha,JMM,16862.0,120411
Bihar,1990.0,131,Sikti,GEN,Lachmi Prasad Singh,M,Independents,IND,1377.0,181938
Bihar,2010.0,61,Dhamdaha,GEN,Navin Kumar Singh,,Independent,IND,3293.0,236569
Bihar,1985.0,245,Jahanabad,GEN,Syed Asgar Hussain,M,Indian National Congress,INC,45857.0,156343
Bihar,1990.0,259,Gobindpur,GEN,Lata Sinha,F,Independents,IND,57.0,190100
Bihar,1995.0,201,Mokameh,GEN,Uday Parkash,M,Independent,IND,141.0,194075
Bihar,2000.0,218,Brahmpur,GEN,Shiv Shankar Prasad,M,Independent,IND,1730.0,190958
Bihar,2010.0,179,Barh,GEN,Binay Kumar Bhagat,,Independent,IND,1539.0,216282
Bihar,1990.0,284,Dhanbad,GEN,Ram Chander Ravani,M,Bharatiya Krishi Udyog Sangh,BKUS,144.0,239371
Bihar,2000.0,77,Babubarhi,GEN,Brahmadeo Narain Singh,M,Samata Party,SAP,41222.0,164606
Bihar,1995.0,45,Hajipur,GEN,Rambabu Singh,M,Independent,IND,369.0,189963
Bihar,2000.0,57,Kurhani,GEN,Zakaria Sabir,M,Janata Dal (Secular),JD(S),1350.0,178815
Bihar,1995.0,166,Colgong,GEN,Ram Rekha Singh,M,Independent,IND,143.0,213129
Bihar,1995.0,31,Darauli,GEN,Vishram Manjhi,M,Independent,IND,679.0,163434
Bihar,1990.0,237,Deo,SC,Ram Bilas Ram,M,Bharatiya Krishi Udyog Sangh,BKUS,288.0,152719
Bihar,1977.0,103,Balia,GEN,Bhupendra Narayan Yadav,M,Independents,IND,2481.0,110817
Bihar,1990.0,281,Baghmara,GEN,Gunendra Nath Pandey,M,Independents,IND,390.0,168061
Bihar,2000.0,3,Ramnagar,GEN,Rambhaju Yadav,M,Independent,IND,662.0,184781
Bihar,1995.0,209,Dinapur,GEN,Dhanesh Kumar,M,Independent,IND,92.0,191915
Bihar,2000.0,10,Raxaul,GEN,Pramod Kumar Singh,M,Independent,IND,135.0,176896
Bihar,1985.0,159,Jarmundi,GEN,Sudhir Kumar,M,Indian National Congress,INC,3510.0,110051
Bihar,1990.0,205,Masaurhi,GEN,Mundrika Choudhary,M,Independents,IND,763.0,202650
Bihar,1980.0,193,Asthawan,GEN,Kishun Prasad Singh,M,Independents,IND,139.0,125054
Bihar,2005.0,194,Bikram,GEN,Ramesh Kumar,M,Independent,IND,333.0,222382
Bihar,1980.0,188,Jamui,GEN,Sukumari Devi,F,Communist Party Of India,CPI,7271.0,136453
Bihar,1985.0,274,Gandey,GEN,Yakuf,M,Communist Party Of India,CPI,8809.0,113103
Bihar,1990.0,130,Araria,GEN,Badrinath Bhagat,M,Independents,IND,8249.0,147962
Bihar,1985.0,78,Madhubani,GEN,Ramparit Singh,M,Independent,IND,243.0,155130
Bihar,1977.0,38,Taraiya,GEN,Ramdas Rai,M,Independents,IND,196.0,100293
Bihar,1995.0,195,Rajgir,SC,Ram Dhari Das,M,Communist Party Of India (Marxist-Lenninist)(Liberation),CPI(ML)(L),112.0,188041
Bihar,2000.0,52,Vaishali,GEN,Tarkeshwar Singh,M,Independent,IND,302.0,183347
Bihar,1995.0,118,Mahishi,GEN,Radha Kant Choudhary,M,Bahujan Samaj Party,BSP,1182.0,197635
Bihar,1985.0,296,Majhgaon,ST,Budhan Singh Tamsoy,M,Independent,IND,4792.0,95831
Bihar,1980.0,102,Hasanpur,GEN,Srikant Labh,M,Janata Party (Jp),JNP(JP),6271.0,115273
Bihar,2005.1,59,Muzaffarpur,GEN,Balendra Singh,M,Independent,IND,214.0,273876
Bihar,2005.1,2,Bagha,SC,Chhotelal Ram,M,Indian Justice Party,IJP,1041.0,237157
Bihar,1995.0,89,Darbhanga,GEN,Ram Lochan Rai,M,Independent,IND,331.0,169661
Bihar,1977.0,211,Phulwari,SC,Rameshwar Paswan,M,Independents,IND,100.0,124676
Bihar,1990.0,204,Fatwa,SC,Punit Rai,M,Janata Dal,JD,58480.0,169088
Bihar,1985.0,67,Sitamarhi,GEN,Khalil Ansari,M,Indian National Congress,INC,19254.0,161602
Bihar,1980.0,203,Bakhtiarpur,GEN,Ram Chandra Singh Chauhan,M,Indian National Congress (I),INC(I),37235.0,133878
Bihar,1990.0,181,Parbatta,GEN,Nayeem Akhatar,M,Independents,IND,144.0,169285
Bihar,1990.0,311,Kolebira,ST,Alfred Dang,M,Independents,IND,294.0,127024
Bihar,2010.0,162,Katoria,ST,Sonelal Hembram,,Bharatiya Janata Party,BJP,32332.0,186153
Bihar,1995.0,56,Kanti,GEN,Mahesh Kumar,M,Independent,IND,264.0,164478
Bihar,1990.0,266,Barkagaon,GEN,Sheo Chandra Gupta,M,Independents,IND,314.0,199456
Bihar,1980.0,214,Sandesh,GEN,Chandrama Chaudhary,M,Independents,IND,57.0,133841
Bihar,1985.0,236,Nabinagar,GEN,Jag Narain Singh,M,Communist Party Of India,CPI,6601.0,137708
Bihar,1977.0,39,Marhaura,GEN,Birla Prasad Singh,M,Independents,IND,536.0,110811
Bihar,2010.0,127,Raja Pakar,SC,Dharmendra Kumar,,Independent,IND,1939.0,202408
Bihar,2000.0,98,Dalsinghsarai,GEN,Vijay Kumar Chaudhary,M,Indian National Congress,INC,16509.0,202815
Bihar,2000.0,256,Atri,GEN,Rajendra Prasad Yadav,M,Rashtriya Janata Dal,RJD,90858.0,187088
