st_name,year,ac_no,ac_name,ac_type,cand_name,cand_sex,partyname,partyabbre,totvotpoll,electors
Andhra Pradesh,1994.0,163,Gorantla,GEN,Chinta Laxminarayana Reddy,M,Independent,IND,317.0,147041
Andhra Pradesh,1999.0,269,Warangal,GEN,Mettu Srinivas,M,Communist Party Of India (Marxist),CPM,4869.0,174975
Andhra Pradesh,2014.0,211,Bapatla,GEN,Vijaya Kumar Talakayala,M,ILP(AP),ILP(AP),87.0,342458
Andhra Pradesh,1994.0,292,Bhongir,GEN,Jalli Anjaiah,M,Independent,IND,273.0,171166
Andhra Pradesh,1983.0,63,Undi,GEN,Ramakuri Prasad,M,Independents,IND,105.0,569980
Andhra Pradesh,1985.0,3,Tekkali,GEN,Reyyi Jayamma,F,Independent,IND,316.0,104738
Andhra Pradesh,2004.0,260,Narella,SC,Lingaiah Kashipet,M,Telangana Rashtra Samithi,TRS,58702.0,165600
Andhra Pradesh,1978.0,52,Alamuru,GEN,K. Kotaiah,M,Independent,IND,558.0,105938
Andhra Pradesh,1999.0,122,Markapur,GEN,Pandeeti Kasi Rao,M,Marxist Communist Party Of India (S.S.Srivastava),MCPI(S),237.0,164386
Andhra Pradesh,1999.0,4,Harishchandra,GEN,Atchannaidu Kinjarapu,M,Telugu Desam,TDP,68617.0,140924
Andhra Pradesh,2009.0,262,Kodumur,SC,M.Gurramanna,M,IND,IND,539.0,171633
Andhra Pradesh,2014.0,71,Secunderabad Cantt.,SC,P .Venkat Rao,M,YSRCP,YSRCP,8235.0,497786
Andhra Pradesh,1985.0,122,Markapur,GEN,Kundurupedda Konda Reddy,M,Indian National Congress,INC,41333.0,122179
Andhra Pradesh,1983.0,117,Kandukur,GEN,Venkatasubbaiah Gutha,M,Indian National Congress,INC,26293.0,116376
Andhra Pradesh,2004.0,9,Parvathipuram,GEN,Rowthu Thamminaidu,M,Independent,IND,935.0,129196
Andhra Pradesh,2014.0,127,Narasannapeta,GEN,None Of The Above,,NOTA,NOTA,819.0,392758
Andhra Pradesh,1999.0,48,Kakinada,GEN,Koppadi Sathiraju,M,Independent,IND,223.0,205777
Andhra Pradesh,1978.0,188,Achampet,SC,Puttapaga Radhakrishna,M,Janata Party,JNP,20716.0,91761
Andhra Pradesh,1985.0,195,Kollapur,GEN,Kotha Venkateswer Rao,M,Indian National Congress,INC,41222.0,120404
Andhra Pradesh,1994.0,52,Alamuru,GEN,V.V.S.S.Chowdary,M,Telugu Desam,TDP,67844.0,147666
Andhra Pradesh,1994.0,284,Suryapet,SC,Akarapu Sudarshan,M,Telugu Desam,TDP,60913.0,167522
Andhra Pradesh,2009.0,40,Patancheru,GEN,Chukka Ramulu,M,CPM,CPM,7362.0,235264
Andhra Pradesh,2004.0,158,Jammalamadugu,GEN,Adinarayana Reddy Gajjala,M,Independent,IND,102.0,144923
Andhra Pradesh,2004.0,214,Maharajgunj,GEN,J Suresh,M,Independent,IND,58.0,92663
Andhra Pradesh,1999.0,202,Vicarabad,SC,Smt. Pushpamma,F,Independent,IND,1640.0,158916
Andhra Pradesh,1994.0,94,Vemur,GEN,Alapati Dharmarao,M,Indian National Congress,INC,36032.0,127433
Andhra Pradesh,2014.0,93,Munugode,GEN,Budida Lingaiah Yadav,M,IND,IND,695.0,418276
Andhra Pradesh,1989.0,254,Karimnagar,GEN,Chandrasekhar Rao Juvvadi,M,Telugu Desam,TDP,36821.0,179498
Andhra Pradesh,2014.0,236,Nellore City,GEN,None Of The Above,,NOTA,NOTA,641.0,488764
Andhra Pradesh,1983.0,233,Yellareddy,GEN,Kishan Reddy,M,Independents,IND,37923.0,98635
Andhra Pradesh,1985.0,238,Dichpalli,GEN,Sanjeeva Rao,M,Independent,IND,269.0,106407
Andhra Pradesh,2009.0,67,Chandrayangutta,GEN,Jangam Vidyawanth Reddy,M,IND,IND,202.0,176158
Andhra Pradesh,2014.0,70,Secunderabad,GEN,Panduranga Rao.Gala,M,BMUP,BMUP,105.0,479322
Andhra Pradesh,2004.0,43,Peddapuram,GEN,Bangaru Krishna,M,Independent,IND,1419.0,145133
Andhra Pradesh,1985.0,119,Kondepi,GEN,Pinaknarasimaha Rao,M,Independent,IND,272.0,124091
Andhra Pradesh,1985.0,97,Ponnur,GEN,Kolla Venkiah,M,Independent,IND,1212.0,117451
Andhra Pradesh,1999.0,149,Tirupathi,GEN,Kankanala Narayana,M,Communist Party Of India,CPI,5152.0,257340
Andhra Pradesh,1999.0,280,Khammam,GEN,Nelloori Basaveswar Rao,M,Independent,IND,511.0,201717
Andhra Pradesh,1999.0,83,Gannavaram,GEN,Mudraboina Venkateswara Rao,M,Indian National Congress,INC,27763.0,126190
Andhra Pradesh,2014.0,222,Darsi,GEN,Velugoti Srinivasa Rao,M,IND,IND,198.0,398024
Andhra Pradesh,1978.0,137,Nagari,GEN,Ramesh Chandra Prasad Gandhamaneni,M,Indian National Congress,INC,11031.0,111305
Andhra Pradesh,1994.0,110,Chilakaluripet,GEN,Kancherla Ashok Kumar,M,Independent,IND,122.0,170525
Andhra Pradesh,1994.0,259,Sircilla,GEN,Gangipalli Lachaiah,M,Independent,IND,1363.0,172766
Andhra Pradesh,1989.0,143,Punganur,GEN,Madhiraju Sreenivasa Raju,M,Independents,IND,463.0,144385
Andhra Pradesh,2009.0,138,Srungavarapukota,GEN,Vijayalakshmi Gorle,F,IND,IND,1395.0,190097
Andhra Pradesh,1989.0,251,Huzurabad,GEN,Madhava Rao Ande,M,Bahujan Samaj Party,BSP,776.0,144226
Andhra Pradesh,1985.0,278,Madhira,GEN,Madhusoodhan Rao Mandadapu,M,Independent,IND,110.0,130081
Andhra Pradesh,1994.0,131,Sarvepalli,GEN,Kalathuru Ramakrishna,M,Independent,IND,244.0,151459
Andhra Pradesh,2009.0,49,Lal Bahadur Nagar,GEN,G Rajendhar,M,IND,IND,283.0,412728
Andhra Pradesh,1985.0,207,Himayatnagar,GEN,P. Gnaneshwar,M,Independent,IND,10786.0,134381
Andhra Pradesh,2009.0,30,Manakondur,SC,Voraganti Anand,M,TRS,TRS,43132.0,200944
Andhra Pradesh,2014.0,207,Ponnur,GEN,None Of The Above,,NOTA,NOTA,766.0,416336
Andhra Pradesh,2014.0,153,Narsipatnam,GEN,Y.Makireddy,M,IND,IND,259.0,397290
Andhra Pradesh,2009.0,269,Guntakal,GEN,Sainath Goud Ramagowni,M,TDP,TDP,51753.0,217807
Andhra Pradesh,1999.0,212,Malakpet,GEN,Lanka Laxmi Narayana,M,Independent,IND,104.0,412387
Andhra Pradesh,1994.0,254,Karimnagar,GEN,Meer Amjad Ali,M,Janata Party,JP,397.0,195167
Andhra Pradesh,1985.0,294,Deverkonda,ST,R. Laxmi Bai,F,Independent,IND,717.0,116915
Andhra Pradesh,2014.0,190,Gannavaram,GEN,Bodinapalli Rajesh Kumar,M,IND,IND,201.0,461268
Andhra Pradesh,2014.0,200,Vijayawada East,GEN,Devineni Rajasekhar (Nehru),M,INC,INC,13497.0,556902
Andhra Pradesh,1985.0,53,Mummidivaram,SC,Yarlagedda Jeeva Ratnam,M,Independent,IND,2528.0,111674
Andhra Pradesh,1994.0,153,Lakkireddipalli,GEN,Abdul Hameed,M,Bahujan Samaj Party,BSP,38.0,125988
Andhra Pradesh,1989.0,109,Narasaraopet,GEN,Nama Srinivasa Rao,M,Independents,IND,122.0,184831
Andhra Pradesh,2009.0,45,Quthbullapur,GEN,M.S.Srinivas(Vasu),M,IND,IND,499.0,313160
Andhra Pradesh,1983.0,83,Gannavaram,GEN,Devarapalli Rayappa,M,Independents,IND,600.0,90010
Arunachal Pradesh,1990.0,29,Basar,ST,Tomo Riba,M,Janata Dal,JD,3832.0,12650
Arunachal Pradesh,1984.0,24,Tezu Hayuliang,GEN,Khapriso Krong,M,Indian National Congress,INC,5297.0,13931
Arunachal Pradesh,1990.0,9,Chayangtajo,ST,Ropo Yangfo,M,Janata Dal,JD,3345.0,9215
Arunachal Pradesh,1995.0,59,Longding-Pumao,ST,Langfu Lukham,M,Indian National Congress,INC,2486.0,7658
Arunachal Pradesh,1995.0,38,Pasighat East,ST,Tobar Jamoh,M,Indian National Congress,INC,5410.0,13208
Arunachal Pradesh,1999.0,50,Miao,ST,Kamlung Mosang,M,Independent,IND,4973.0,14637
Arunachal Pradesh,2014.0,49,Bordumsa - Diyun,GEN,Mayong Maio,M,NCP,NCP,2363.0,30344
Arunachal Pradesh,1999.0,40,Mariyang-Geku,ST,J.K. Panggeng,M,Arunachal Congress,AC,2813.0,9124
Arunachal Pradesh,1995.0,21,Koloriang,ST,Kahfa Bengia,M,Independent,IND,3286.0,8858
Arunachal Pradesh,1978.0,27,Khonsa South,GEN,T.L. Rajkumar,M,Independent,IND,1704.0,7736
Arunachal Pradesh,1990.0,43,Roing,ST,Namo Lingi,M,Janata Dal,JD,2036.0,8763
Arunachal Pradesh,1990.0,19,Nyapin,ST,Tadar Taniang,M,Indian National Congress,INC,2241.0,9800
Arunachal Pradesh,2004.0,41,Anini,ST,Rajesh Tacho,M,Indian National Congress,INC,1263.0,4741
Arunachal Pradesh,1995.0,31,Along East,ST,Kido Ingo,M,Bharatiya Janata Party,BJP,801.0,9834
Arunachal Pradesh,1995.0,57,Borduria- Bagapani,ST,Dinwang Lowang,M,Independent,IND,1454.0,5946
Arunachal Pradesh,1978.0,16,Along South,GEN,Togum Lollen,M,Independent,IND,1244.0,8738
Arunachal Pradesh,1990.0,8,Bameng,ST,Dokoi Jomo,M,Janata Dal,JD,1581.0,9581
Arunachal Pradesh,1980.0,10,Ziro,GEN,Taso Grayu,M,Indian National Congress (I),INC(I),1563.0,15528
Arunachal Pradesh,2014.0,58,Kanubari,ST,Newlai Tingkhatra,M,INC,INC,3383.0,20824
Arunachal Pradesh,1990.0,32,Rumgong,ST,Tamiyo Taga,M,Indian National Congress,INC,2778.0,9006
Arunachal Pradesh,1978.0,27,Khonsa South,GEN,Sijen Kongkang,M,People'S Party Of Arunachal,PPA,2035.0,7736
Arunachal Pradesh,1978.0,18,Palin,ST,Opang Moyong,M,Independent,IND,1341.0,10271
Arunachal Pradesh,1990.0,58,Kanubari,ST,Hiahoi Borwangsu,M,Independents,IND,22.0,5433
Arunachal Pradesh,1999.0,51,Nampong,ST,Komoli Mosang,F,Bharatiya Janata Party,BJP,3008.0,8721
Arunachal Pradesh,1995.0,24,Daporijo,ST,Tadak Dulom,M,Indian National Congress,INC,3702.0,10509
Arunachal Pradesh,2009.0,44,Tezu,ST,Karikho Kri,M,INC,INC,8397.0,15649
Arunachal Pradesh,1984.0,21,Anini,GEN,Tade Tacho,M,Indian National Congress,INC,1303.0,4420
Arunachal Pradesh,2014.0,47,Namsai,ST,Chow Pingthika Namchoom,M,BJP,BJP,6091.0,41104
Arunachal Pradesh,1999.0,56,Khonsa West,ST,Hangliam Sumnyan,M,Nationalist Congress Party,NCP,2208.0,7078
Arunachal Pradesh,2004.0,29,Basar,ST,Sri Gojen Gadi,M,Independent,IND,7755.0,16537
Arunachal Pradesh,1995.0,37,Pasighat West,ST,Yadap Apang,F,Indian National Congress,INC,4165.0,9237
Arunachal Pradesh,2004.0,56,Khonsa West,ST,Thajam Aboh,M,Indian National Congress,INC,3239.0,7739
Arunachal Pradesh,2004.0,31,Along East,ST,Tujo Bagra,M,Independent,IND,83.0,12012
Arunachal Pradesh,2004.0,2,Tawang,ST,Thupten Tempa,M,Independent,IND,2441.0,8571
Arunachal Pradesh,1984.0,14,Machuka,GEN,Tasi Gaduk,M,Independent,IND,720.0,5443
Arunachal Pradesh,1978.0,24,Tezu Hayuliang,GEN,Yiasing Minin,M,People'S Party Of Arunachal,PPA,1853.0,10309
Arunachal Pradesh,1990.0,1,Lumla,ST,Karma Wangchu,M,Indian National Congress,INC,2798.0,5624
Arunachal Pradesh,1980.0,26,Changlang,GEN,Tengam Ngemu,M,Indian National Congress (I),INC(I),2018.0,5929
Arunachal Pradesh,1995.0,11,Seppa West,ST,Sorsomi Degio,F,Janata Party,JP,804.0,5434
Arunachal Pradesh,2009.0,53,Changlang North,ST,Happa Taidong,M,NCP,NCP,804.0,9117
Arunachal Pradesh,2014.0,40,Mariyang-Geku,ST,None Of The Above,,NOTA,NOTA,7.0,20228
Arunachal Pradesh,1978.0,18,Palin,ST,Sutem Tasung,M,People'S Party Of Arunachal,PPA,4857.0,10271
Arunachal Pradesh,1984.0,27,Khonsa South,GEN,Sijen Kongkang,M,People'S Party Of Arunachal,PPA,1478.0,8392
Arunachal Pradesh,1984.0,5,Seppa,GEN,Sishu Natung,M,People'S Party Of Arunachal,PPA,1412.0,13793
Arunachal Pradesh,2009.0,13,Itanagar,ST,Shri Techi Kaso,M,NCP,NCP,13443.0,57979
Arunachal Pradesh,1978.0,13,Toksing Taliha,GEN,Tajen Sengdu,M,Janata Party,JNP,678.0,8480
Arunachal Pradesh,1995.0,49,Bordumsa-Diyum,GEN,C.C. Singpho,M,Indian National Congress,INC,3811.0,8748
Arunachal Pradesh,1995.0,31,Along East,ST,Dagmo Jini,M,Janata Dal,JD,1463.0,9834
Arunachal Pradesh,1990.0,51,Nampong,ST,Izmir Tikhak,M,Independents,IND,1608.0,6825
Arunachal Pradesh,2004.0,24,Daporijo,ST,Tapen Siga,M,Bharatiya Janata Party,BJP,3152.0,16848
Arunachal Pradesh,1980.0,25,Noadihing Nampong,GEN,Nongtu Lungphi,M,People'S Party Of Arunachal,PPA,1419.0,6198
Arunachal Pradesh,1990.0,10,Seppa East,ST,Mepe Dada,M,Janata Dal,JD,2461.0,6912
Arunachal Pradesh,1984.0,11,Riga-Tali,GEN,Sorom Tatup,M,Independent,IND,523.0,10259
Arunachal Pradesh,2004.0,42,Dambuk,ST,Jomin Tayeng,M,Indian National Congress,INC,3462.0,9761
Arunachal Pradesh,2009.0,18,Palin,ST,Charu Tanam,M,NCP,NCP,77.0,12919
Arunachal Pradesh,1980.0,6,Chayang Tajo,GEN,Donglo Sonam,M,Indian National Congress (I),INC(I),804.0,10096
Arunachal Pradesh,1995.0,6,Thrizino-Buragaon,ST,Naresh Glow,M,Independent,IND,2493.0,7463
Arunachal Pradesh,1999.0,28,Likabali,ST,Rima Taipodia,M,Indian National Congress,INC,1920.0,7507
Arunachal Pradesh,1995.0,22,Nacho,ST,Taring Dui,M,Independent,IND,962.0,5332
Arunachal Pradesh,2014.0,51,Nampong,ST,Laisam Simai,M,BJP,BJP,3529.0,16612
Arunachal Pradesh,1990.0,29,Basar,ST,Todak Basar,M,Indian National Congress,INC,5969.0,12650
Arunachal Pradesh,1990.0,49,Bordumsa- Diyun,GEN,Innem Gam Singpho,M,Janata Dal,JD,1639.0,7668
Arunachal Pradesh,1999.0,59,Longding-Pumao,ST,Tanpho Wangnaw,M,Independent,IND,1699.0,8287
Arunachal Pradesh,1990.0,25,Raga,ST,Boa Tamo,M,Janata Dal,JD,2418.0,9776
Arunachal Pradesh,1984.0,9,Doimukh-Sagalee,GEN,M.R. Dodum,M,Independent,IND,378.0,19525
Arunachal Pradesh,1984.0,4,Bomdila,GEN,Sinam Dususow,M,Indian National Congress,INC,1737.0,7315
Arunachal Pradesh,1999.0,31,Along East,ST,Kito Sora,M,Indian National Congress,INC,3009.0,10319
Arunachal Pradesh,2004.0,46,Chowkham,ST,Nang Frica Namshum,F,Indian National Congress,INC,1721.0,13286
Arunachal Pradesh,1999.0,9,Chayangtajo,ST,Kameng Dolo,M,Indian National Congress,INC,3569.0,9807
Arunachal Pradesh,1978.0,23,Nomsai Chowkham,GEN,C.A. Gohain,M,Independent,IND,457.0,13880
Arunachal Pradesh,2009.0,32,Rumgong,ST,Karma Jerang,M,JD(U),JD(U),2915.0,11620
Arunachal Pradesh,1990.0,51,Nampong,ST,B.K. Chena,M,Janata Dal,JD,1497.0,6825
Arunachal Pradesh,1990.0,31,Along East,ST,Togum Lollen,M,Janata Dal,JD,2811.0,10018
Arunachal Pradesh,1999.0,40,Mariyang-Geku,ST,Raising Perme,M,Bharatiya Janata Party,BJP,1375.0,9124
Arunachal Pradesh,1978.0,16,Along South,GEN,Taken Riba,M,Independent,IND,1308.0,8738
Arunachal Pradesh,2009.0,24,Daporijo,ST,Smti Yari Dulom,F,INC,INC,3806.0,17152
Arunachal Pradesh,1984.0,10,Ziro,GEN,Gyati Taka,M,Indian National Congress,INC,2938.0,16695
Arunachal Pradesh,1999.0,33,Mechuka,ST,Tadik Chije,M,Indian National Congress,INC,3791.0,7000
Arunachal Pradesh,1999.0,22,Nacho,ST,Tai Rai,M,Nationalist Congress Party,NCP,773.0,7495
Arunachal Pradesh,1995.0,51,Nampong,ST,Setong Sena,M,Independent,IND,4054.0,8252
Arunachal Pradesh,2014.0,17,Ziro Hapoli,ST,Michi Tani,M,NCP,NCP,126.0,42226
Arunachal Pradesh,2014.0,28,Likabali,ST,Kirri Dini Bogum,M,AAAP,AAAP,142.0,20506
Arunachal Pradesh,1999.0,18,Palin,ST,Takam Sanjoy,M,Indian National Congress,INC,6471.0,11268
Arunachal Pradesh,2014.0,60,Pongchau Wakka,ST,Kapnai Wangsa,M,IND,IND,128.0,27970
Arunachal Pradesh,1995.0,22,Nacho,ST,Tanga Byaling,M,Janata Dal,JD,1624.0,5332
Arunachal Pradesh,2004.0,25,Raga,ST,Talo Mugli,M,Bharatiya Janata Party,BJP,3029.0,13322
Arunachal Pradesh,1999.0,26,Damporijo,ST,Takar Marde,M,Indian National Congress,INC,5006.0,9939
Arunachal Pradesh,1990.0,59,Longding-Pumao,ST,Langfu Lukham,M,Independents,IND,1692.0,7614
Arunachal Pradesh,1999.0,19,Nyapin,ST,Tatar Kipa,M,Indian National Congress,INC,5231.0,11246
Arunachal Pradesh,2014.0,6,Thrizino-Buragaon,ST,None Of The Above,,NOTA,NOTA,255.0,28142
Arunachal Pradesh,2004.0,40,Mariyang-Geku,ST,Kabang Borang,M,Indian National Congress,INC,2491.0,10834
Arunachal Pradesh,1995.0,23,Taliha,ST,Tara Payeng,M,Indian National Congress,INC,1031.0,5297
Arunachal Pradesh,2009.0,16,Yachuli,ST,Shri Jotam Toko Takam,M,PPA,PPA,2324.0,16463
Arunachal Pradesh,2009.0,33,Mechukha,ST,Tsering Naksang,M,NCP,NCP,2423.0,9053
Arunachal Pradesh,1995.0,30,Along West,ST,Kento Ete,M,Indian National Congress,INC,3086.0,7406
Arunachal Pradesh,2009.0,14,Doimukh,ST,Shri Ngurang Pinch,M,NCP,NCP,6154.0,25910
Arunachal Pradesh,1999.0,16,Yachuli,ST,Neelam Taram,M,Indian National Congress,INC,3358.0,11281
Arunachal Pradesh,2009.0,53,Changlang North,ST,Thinghaap Taiju,M,INC,INC,4088.0,9117
Arunachal Pradesh,1984.0,23,Namsai Chowkham,GEN,G.C. Deori Lapfroo,M,Independent,IND,509.0,18772
Arunachal Pradesh,1999.0,52,Changlang South,ST,Ngungtim Changmi,M,Bharatiya Janata Party,BJP,1412.0,4236
Arunachal Pradesh,1995.0,32,Rumgong,ST,Dibang Tatak,M,Indian National Congress,INC,2901.0,7111
Arunachal Pradesh,2014.0,45,Hayuliang,ST,Ejenso Yun,M,PPA,PPA,441.0,21494
Arunachal Pradesh,2014.0,36,Nari-Koyu,ST,Kento Rina,M,BJP,BJP,3264.0,13916
Arunachal Pradesh,2014.0,34,Tuting Yingkiong,ST,Gegong Apang,M,BJP,BJP,4470.0,22678
Arunachal Pradesh,2004.0,25,Raga,ST,Kabak Tacho,M,Nationalist Congress Party,NCP,2092.0,13322
Arunachal Pradesh,1999.0,35,Pangin,ST,Tanyong Tatak,M,Indian National Congress,INC,4173.0,10467
Arunachal Pradesh,2014.0,56,Khonsa West,ST,Phawang Lowang,M,NPF,NPF,1325.0,18792
Arunachal Pradesh,1995.0,33,Mechuka,ST,Pasang Wangchuk Sona,M,Indian National Congress,INC,1843.0,5146
Arunachal Pradesh,1984.0,2,Tawang Ii,GEN,Tsering Tashi,M,Indian National Congress,INC,3139.0,6421
Arunachal Pradesh,1995.0,33,Mechuka,ST,Tadik Chije,M,Janata Dal,JD,1632.0,5146
Arunachal Pradesh,1995.0,18,Palin,ST,Sanjoy Tassar Baat,M,Independent,IND,18.0,9913
Arunachal Pradesh,1978.0,23,Nomsai Chowkham,GEN,Chau Khouk Manpoong,M,People'S Party Of Arunachal,PPA,3036.0,13880
Arunachal Pradesh,1990.0,60,Pongchao-Wakka,ST,Wangma Wangsa,M,Independents,IND,1874.0,10956
Arunachal Pradesh,2009.0,32,Rumgong,ST,Tamiyo Taga,M,BJP,BJP,3658.0,11620
Arunachal Pradesh,1990.0,23,Taliha,ST,Punji Mara,M,Indian National Congress,INC,2689.0,9228
Arunachal Pradesh,1999.0,22,Nacho,ST,Taring Dui,M,Bharatiya Janata Party,BJP,1835.0,7495
Arunachal Pradesh,2009.0,31,Along East,ST,Jarkar Gamlin,M,INC,INC,5175.0,13249
Arunachal Pradesh,1995.0,56,Khonsa West,ST,Sijen Kongkang,M,Indian National Congress,INC,3506.0,6829
Arunachal Pradesh,1999.0,44,Tezu,ST,Ojimso Tayang,M,Arunachal Congress,AC,981.0,13526
Arunachal Pradesh,2004.0,39,Mebo,ST,Lombo Tayeng,M,Indian National Congress,INC,3607.0,8193
Arunachal Pradesh,1990.0,44,Tezu,ST,Sobeng Tayang,M,Indian National Congress,INC,3299.0,10948
Arunachal Pradesh,2009.0,38,Pasighat East,ST,Kaling Moyong,M,NCP,NCP,5683.0,20256
Arunachal Pradesh,1978.0,21,Koloriang,ST,Mukut Mithi,M,Janata Party,JNP,330.0,3596
Arunachal Pradesh,1990.0,35,Pangin,ST,Tahung Tatak,M,Indian National Congress,INC,2520.0,9078
Arunachal Pradesh,1995.0,41,Anini,ST,Paha Mimi,M,Independent,IND,535.0,3720
Arunachal Pradesh,1984.0,15,Along North,GEN,Tamyo Taga,M,Independent,IND,2460.0,10903
Arunachal Pradesh,1990.0,14,Doimukh,ST,Ngurang Tazap,M,Indian National Congress,INC,2595.0,10007
Arunachal Pradesh,1978.0,10,Ziro,GEN,Bengia Hemanta,M,Independent,IND,665.0,13814
Arunachal Pradesh,2004.0,47,Namsai,ST,C.P.Namchoom,M,Indian National Congress,INC,5559.0,19163
Arunachal Pradesh,1999.0,23,Taliha,ST,Mage Kamda,M,Bharatiya Janata Party,BJP,1209.0,6709
Arunachal Pradesh,2014.0,12,Pakke Kessang,ST,None Of The Above,,NOTA,NOTA,0.0,13872
Arunachal Pradesh,1995.0,41,Anini,ST,Tade Tacho,M,Indian National Congress,INC,1274.0,3720
Arunachal Pradesh,2004.0,17,Ziro-Hapoli,ST,Nani Ribia,M,Independent,IND,7125.0,19121
Arunachal Pradesh,2004.0,43,Roing,ST,Laeta Umbrey,M,Bharatiya Janata Party,BJP,2500.0,9938
Arunachal Pradesh,1990.0,50,Miao,ST,Kittang Kitnal Muklom,M,Janata Dal,JD,2779.0,9137
Arunachal Pradesh,2009.0,12,Pakke Kessang,ST,Techi Hemu,M,NCP,NCP,2818.0,6426
Arunachal Pradesh,2004.0,36,Nari-Koyu,ST,Tanya Dabi,M,Arunachal Congress,AC,923.0,5926
Arunachal Pradesh,1990.0,24,Daporijo,ST,Tadak Dulom,M,Indian National Congress,INC,4128.0,12396
Arunachal Pradesh,2014.0,22,Nacho,ST,None Of The Above,,NOTA,NOTA,0.0,20998
Arunachal Pradesh,1984.0,11,Riga-Tali,GEN,Tagrue Tanang,M,Independent,IND,1053.0,10259
Arunachal Pradesh,2014.0,1,Lumla,ST,Theg Tse Rinpoche,M,IND,IND,2755.0,16354
Arunachal Pradesh,1978.0,28,Khonsa North,GEN,Wanglat Lowangcha,M,People'S Party Of Arunachal,PPA,1401.0,7073
Arunachal Pradesh,2009.0,57,Borduria Bogapani,ST,Wanglin Lowangdong,M,INC,INC,4034.0,6864
Arunachal Pradesh,1990.0,60,Pongchao-Wakka,ST,Wangpoi Wangsa,M,Independents,IND,1452.0,10956
Arunachal Pradesh,1990.0,22,Nacho,ST,Tarik Rava,M,Janata Dal,JD,1329.0,9032
Arunachal Pradesh,1995.0,6,Thrizino-Buragaon,ST,Pangku,M,Independent,IND,263.0,7463
Arunachal Pradesh,2014.0,14,Doimukh,ST,None Of The Above,,NOTA,NOTA,0.0,47160
Arunachal Pradesh,1999.0,3,Mukto,ST,Dorjee Khandu,M,Indian National Congress,INC,2777.0,5559
Arunachal Pradesh,1999.0,59,Longding-Pumao,ST,Tingpong Wangham,M,Indian National Congress,INC,2567.0,8287
Arunachal Pradesh,1999.0,52,Changlang South,ST,Phosum Khimhun,M,Indian National Congress,INC,2122.0,4236
Arunachal Pradesh,1995.0,24,Daporijo,ST,Daklo Nidak,M,Independent,IND,3911.0,10509
Arunachal Pradesh,1995.0,54,Namsang,ST,Wangpha Lowang,M,Indian National Congress,INC,2502.0,7621
Arunachal Pradesh,1999.0,45,Hauyuliang,ST,Khuje Drai,M,Bharatiya Janata Party,BJP,566.0,10022
Arunachal Pradesh,2004.0,50,Miao,ST,K.K. Moklom,M,Independent,IND,4936.0,16018
Arunachal Pradesh,2004.0,44,Tezu,ST,Nakul Chai,M,Indian National Congress,INC,3272.0,15540
Arunachal Pradesh,2009.0,10,Seppa East,ST,Tapuk Taku,M,AITC,AITC,4666.0,11959
Arunachal Pradesh,1980.0,28,Khonsa North,GEN,Wanglat,M,People'S Party Of Arunachal,PPA,2685.0,8055
Arunachal Pradesh,1984.0,14,Machuka,GEN,Tapik Rinya,M,Independent,IND,243.0,5443
Arunachal Pradesh,2014.0,3,Mukto,ST,None Of The Above,,NOTA,NOTA,0.0,14362
Arunachal Pradesh,2004.0,19,Nyapin,ST,Tatar Kipa,M,Indian National Congress,INC,3794.0,12986
Arunachal Pradesh,1999.0,7,Bomdila,ST,Japu Deru,M,Indian National Congress,INC,2515.0,8910
Arunachal Pradesh,2004.0,1,Lumla,ST,Jambey Wangdi,M,Independent,IND,2851.0,7007
Arunachal Pradesh,2014.0,48,Lekang,ST,None Of The Above,,NOTA,NOTA,138.0,30218
Arunachal Pradesh,2014.0,13,Itanagar,ST,Techi Kaso,M,INC,INC,18790.0,122490
Arunachal Pradesh,2009.0,26,Dumporijo,ST,Shri Takar Marde,M,INC,INC,7493.0,12039
Arunachal Pradesh,2004.0,15,Sagalee,ST,Shri Nabam Tuki,M,Indian National Congress,INC,,10812
Arunachal Pradesh,1999.0,49,Bordumsa-Diyum,GEN,Siongam Singpho,M,Bharatiya Janata Party,BJP,1549.0,10099
Arunachal Pradesh,1995.0,55,Khonsa East,ST,Wentan Phuksa,M,Independent,IND,38.0,7584
Arunachal Pradesh,2014.0,21,Koloriang,ST,Pani Taram,M,PPA,PPA,4974.0,24180
Arunachal Pradesh,2004.0,5,Kalaktang,ST,Shri D.K.Thongdok,M,Indian National Congress,INC,2520.0,8562
Arunachal Pradesh,1978.0,20,Mariyang Mebo,GEN,Onyok Rome,M,People'S Party Of Arunachal,PPA,3717.0,8602
Arunachal Pradesh,2004.0,53,Changlang North,ST,Wangnia Pongte,M,Indian National Congress,INC,3356.0,11252
Arunachal Pradesh,2014.0,41,Anini,ST,Eri Tayu,M,BJP,BJP,1637.0,8118
Arunachal Pradesh,2004.0,58,Kanubari,ST,Hejam Ponglaham,M,Independent,IND,1134.0,8613
Arunachal Pradesh,2014.0,35,Pangin,ST,Tayam Siram,M,IND,IND,125.0,25382
Arunachal Pradesh,1995.0,40,Mariyang-Geku,ST,Kangir Jamoh,M,Bharatiya Janata Party,BJP,428.0,8780
Arunachal Pradesh,2009.0,35,Pangin,ST,Kaling Jerang,M,NCP,NCP,4045.0,12937
Arunachal Pradesh,1980.0,1,Tawang I,GEN,Pem Gombu,M,Indian National Congress (I),INC(I),1114.0,5473
Arunachal Pradesh,1980.0,12,Daporijo,GEN,Tapang Gyama,M,Independents,IND,25.0,10786
